date,value
4/7/2022,100.58
4/6/2022,101.07
4/5/2022,106.64
4/4/2022,107.53
4/1/2022,104.39
3/31/2022,107.91
3/30/2022,113.45
3/29/2022,110.23
3/28/2022,112.48
3/25/2022,120.65
3/24/2022,119.03
3/23/2022,121.6
3/22/2022,115.48
3/21/2022,115.62
3/18/2022,107.93
3/17/2022,106.64
3/16/2022,98.02
3/15/2022,99.91
3/14/2022,106.9
3/11/2022,112.67
3/10/2022,109.33
3/9/2022,111.14
3/8/2022,127.98
3/7/2022,123.21
3/4/2022,118.11
3/3/2022,110.46
3/2/2022,112.93
3/1/2022,104.97
2/28/2022,100.99
2/25/2022,97.93
2/24/2022,99.08
2/23/2022,96.84
2/22/2022,96.84
2/21/2022,95.39
2/18/2022,93.54
2/17/2022,92.97
2/16/2022,94.81
2/15/2022,93.28
2/14/2022,96.48
2/11/2022,94.44
2/10/2022,91.41
2/9/2022,91.55
2/8/2022,90.78
2/7/2022,92.69
2/4/2022,93.27
2/3/2022,91.11
2/2/2022,89.47
2/1/2022,89.16
1/31/2022,91.21
1/28/2022,90.03
1/27/2022,89.34
1/26/2022,89.96
1/25/2022,88.2
1/24/2022,86.27
1/21/2022,87.89
1/20/2022,88.38
1/19/2022,88.44
1/18/2022,87.51
1/17/2022,86.48
1/14/2022,86.06
1/13/2022,84.47
1/12/2022,84.67
1/11/2022,83.72
1/10/2022,80.87
1/7/2022,81.75
1/6/2022,81.99
1/5/2022,80.8
1/4/2022,80.0
1/3/2022,78.98
12/31/2021,77.78
12/30/2021,79.32
12/29/2021,79.23
12/28/2021,78.94
12/27/2021,78.6
12/24/2021,76.14
12/23/2021,76.85
12/22/2021,75.29
12/21/2021,73.98
12/20/2021,71.52
12/17/2021,73.52
12/16/2021,75.02
12/15/2021,73.88
12/14/2021,73.7
12/13/2021,74.39
12/10/2021,75.15
12/9/2021,74.42
12/8/2021,75.82
12/7/2021,75.44
12/6/2021,73.08
12/3/2021,69.88
12/2/2021,69.67
12/1/2021,68.87
11/30/2021,70.57
11/29/2021,73.44
11/26/2021,72.72
11/25/2021,82.22
11/24/2021,82.25
11/23/2021,82.31
11/22/2021,79.7
11/19/2021,78.89
11/18/2021,81.24
11/17/2021,80.28
