Date,EUA,Market_size,Oil,Coal,NG,Power,IR,GDP,USEU,S&P_clean,DAX,High_price,Low_price
2014-02-14,6.57,2628.0,109.08,79.35,24.025,33.5,0.25,2832672.7,0.7304,687.15,9662.4,6.55,6.33
2014-02-13,6.37,1337.7,108.73,79.2,24.352,33.5,0.25,2832672.7,0.7309,688.78,9596.77,6.26,6.23
2014-02-12,6.34,3043.2,108.79,79.3,24.82,33.5,0.25,2832672.7,0.7356,684.8,9540,6.43,6.37
2014-02-11,6.24,187.2,108.68,79.3,24.575,33.5,0.25,2832672.7,0.7332,678.86,9478.77,6.33,6.32
2014-02-10,6.4,320.0,108.63,79.05,24.598,33.5,0.25,2832672.7,0.7328,679.52,9289.86,6.4,6.31
2014-02-09,6.41,192.3,109.57,79.55,24.75,33.5,0.25,2832672.7,0.7334,674.4,9301.92,6.4,6.4
2014-02-08,6.41,192.3,109.57,79.55,24.75,33.5,0.25,2832672.7,0.7334,674.4,9301.92,6.4,6.4
2014-02-07,6.41,192.3,109.57,79.55,24.75,33.5,0.25,2832672.7,0.7334,674.4,9301.92,6.4,6.4
2014-02-06,6.43,0.0,107.19,80.15,24.845,33.5,0.25,2832672.7,0.7358,656.19,9256.58,6.03,6.03
2014-02-05,6.06,3636.0,106.25,80.35,24.4,33.5,0.25,2832672.7,0.7389,643.42,9116.32,6.06,6.06
2014-02-04,5.8,58.0,105.78,79.45,24.61,33.5,0.25,2832672.7,0.7397,646.26,9127.91,5.85,5.85
2014-02-03,5.82,3957.6,106.04,79.55,24.65,33.5,0.25,2832672.7,0.7393,654.22,9186.52,5.82,5.82
2014-02-02,5.5,5005.0,106.4,83.15,25.053,33.5,0.25,2832672.7,0.7414,670.04,9306.48,5.54,5.54
2014-02-01,5.5,5005.0,106.4,83.15,25.053,33.5,0.25,2832672.7,0.7414,670.04,9306.48,5.54,5.54
2014-01-31,5.5,5005.0,106.4,83.15,25.053,33.5,0.25,2832672.7,0.7414,670.04,9306.48,5.54,5.54
2014-01-30,5.69,32660.6,107.95,83.3,25.401,33.5,0.25,2832672.7,0.7377,666.69,9373.48,5.69,5.69
2014-01-29,5.48,9151.6,107.85,83.35,25.608,33.5,0.25,2832672.7,0.7319,666.29,9336.73,5.48,5.48
2014-01-28,5.5,2750.0,107.41,83.2,25.93,33.5,0.25,2832672.7,0.7316,666.07,9406.91,5.5,5.5
2014-01-27,5.35,12305.0,106.69,83.3,25.905,33.5,0.25,2832672.7,0.7314,653.07,9349.22,5.4,5.4
2014-01-26,5.24,52.4,107.88,83.3,26.625,33.5,0.25,2832672.7,0.7311,668.59,9392.02,5.0,4.95
2014-01-25,5.24,52.4,107.88,83.3,26.625,33.5,0.25,2832672.7,0.7311,668.59,9392.02,5.0,4.95
2014-01-24,5.24,52.4,107.88,83.3,26.625,33.5,0.25,2832672.7,0.7311,668.59,9392.02,5.0,4.95
2014-01-23,5.01,150.3,107.58,83.25,26.463,33.5,0.25,2832672.7,0.7301,689.24,9631.04,5.12,4.98
2014-01-22,5.11,34952.4,108.27,83.4,26.475,33.5,0.25,2832672.7,0.7381,698.9,9720.11,5.06,5.05
2014-01-21,5.02,25351.0,106.73,83.75,26.613,33.5,0.25,2832672.7,0.7373,695.72,9730.12,4.94,4.84
2014-01-20,4.91,19640.0,106.35,84.45,26.5,33.5,0.25,2832672.7,0.7379,698.43,9715.9,4.91,4.91
2014-01-19,5.05,35501.5,106.48,84.45,26.459,33.5,0.25,2832672.7,0.7385,700.75,9742.96,5.11,5.05
2014-01-18,5.05,35501.5,106.48,84.45,26.459,33.5,0.25,2832672.7,0.7385,700.75,9742.96,5.11,5.05
2014-01-17,5.05,35501.5,106.48,84.45,26.459,33.5,0.25,2832672.7,0.7385,700.75,9742.96,5.11,5.05
2014-01-16,5.05,15251.0,107.09,84.5,26.666,33.5,0.25,2832672.7,0.7341,698.56,9717.71,5.1,4.94
2014-01-15,4.8,144.0,107.13,84.4,26.51,33.5,0.25,2832672.7,0.735,690.7,9733.81,4.9,4.8
2014-01-14,4.81,240.5,106.39,83.8,26.406,33.5,0.25,2832672.7,0.731,686.06,9540.51,4.84,4.79
2014-01-13,4.62,46.2,106.75,83.95,26.401,33.5,0.25,2832672.7,0.7315,686.63,9510.17,4.55,4.55
2014-01-12,4.52,0.0,107.25,83.5,26.905,33.5,0.25,2832672.7,0.7316,689.39,9473.24,4.52,4.52
2014-01-11,4.52,0.0,107.25,83.5,26.905,33.5,0.25,2832672.7,0.7316,689.39,9473.24,4.52,4.52
2014-01-10,4.52,0.0,107.25,83.5,26.905,33.5,0.25,2832672.7,0.7316,689.39,9473.24,4.52,4.52
2014-01-09,4.5,90.0,106.39,83.95,27.368,33.5,0.25,2832672.7,0.7349,687.01,9421.61,4.5,4.5
2014-01-08,4.57,5484.0,107.15,82.35,27.43,33.5,0.25,2832672.7,0.7366,687.28,9497.84,4.73,4.73
2014-01-07,4.66,93.2,107.35,79.7,27.149,33.5,0.25,2832672.7,0.7345,685.5,9506.2,4.7,4.65
2014-01-06,4.61,230.5,106.73,79.9,27.372,33.5,0.25,2832672.7,0.7338,680.64,9428,4.7,4.7
2014-01-05,4.69,703.5,106.89,79.65,27.213,33.5,0.25,2832672.7,0.7359,684.2,9435.15,4.69,4.69
2014-01-04,4.69,703.5,106.89,79.65,27.213,33.5,0.25,2832672.7,0.7359,684.2,9435.15,4.69,4.69
2014-01-03,4.69,703.5,106.89,79.65,27.213,33.5,0.25,2832672.7,0.7359,684.2,9435.15,4.69,4.69
2014-01-02,4.71,47.1,107.78,81.0,27.302,33.5,0.25,2832672.7,0.7314,681.25,9400.04,4.83,4.75
2014-01-01,4.83,869.4,110.92,81.7,27.55,33.5,0.25,2832672.7,0.7271,666.62,9552.16,4.93,4.93
2013-12-31,4.83,869.4,110.8,81.7,27.55,37.54,0.25,3003489.5,0.7275,666.62,9552.16,4.99,4.81
2013-12-30,4.91,491.0,111.21,81.7,27.289,37.54,0.25,3003489.5,0.7244,664.74,9552.16,4.91,4.91
2013-12-29,4.92,246.0,112.18,84.65,27.7,37.54,0.25,3003489.5,0.7277,662.25,9589.39,4.95,4.94
2013-12-28,4.92,246.0,112.18,84.65,27.7,37.54,0.25,3003489.5,0.7277,662.25,9589.39,4.95,4.94
2013-12-27,4.92,246.0,112.18,84.65,27.7,37.54,0.25,3003489.5,0.7277,662.25,9589.39,4.95,4.94
2013-12-26,4.91,147.3,111.98,85.05,27.779,37.54,0.25,3003489.5,0.7304,649.45,9488.82,4.99,4.99
2013-12-25,4.91,147.3,111.9,85.05,27.779,37.54,0.25,3003489.5,0.731,647.22,9488.82,4.91,4.91
2013-12-24,4.91,147.3,111.9,85.05,27.779,37.54,0.25,3003489.5,0.7308,647.67,9488.82,4.91,4.91
2013-12-23,4.78,95.6,111.56,85.05,27.749,37.54,0.25,3003489.5,0.7301,650.8,9488.82,4.79,4.78
2013-12-22,4.75,95.0,111.77,85.0,27.87,37.54,0.25,3003489.5,0.7315,645.44,9400.18,4.89,4.76
2013-12-21,4.75,95.0,111.77,85.0,27.87,37.54,0.25,3003489.5,0.7315,645.44,9400.18,4.89,4.76
2013-12-20,4.75,95.0,111.77,85.0,27.87,37.54,0.25,3003489.5,0.7315,645.44,9400.18,4.89,4.76
2013-12-19,4.93,295.8,110.29,85.1,27.792,37.54,0.25,3003489.5,0.7319,653.35,9335.74,4.97,4.94
2013-12-18,4.87,48.7,109.63,85.25,27.78,37.54,0.25,3003489.5,0.7307,648.92,9181.75,4.9,4.9
2013-12-17,4.89,1467.0,108.44,85.25,27.779,37.54,0.25,3003489.5,0.7263,645.63,9085.12,4.89,4.89
2013-12-16,4.67,80650.9,110.47,85.55,27.771,37.54,0.25,3003489.5,0.7267,645.23,9163.56,4.79,4.63
2013-12-15,4.8,62592.0,108.83,85.8,27.696,37.54,0.25,3003489.5,0.7276,643.11,9006.46,4.93,4.78
2013-12-14,4.8,62592.0,108.83,85.8,27.696,37.54,0.25,3003489.5,0.7276,643.11,9006.46,4.93,4.78
2013-12-13,4.8,62592.0,108.83,85.8,27.696,37.54,0.25,3003489.5,0.7276,643.11,9006.46,4.93,4.78
2013-12-12,4.9,89474.0,108.67,85.8,27.674,37.54,0.25,3003489.5,0.727,643.03,9017,4.95,4.7
2013-12-11,4.88,108921.6,109.7,85.15,27.825,37.54,0.25,3003489.5,0.7254,646.18,9077.11,5.01,4.76
2013-12-10,5.02,144274.8,109.38,84.55,27.908,37.54,0.25,3003489.5,0.7267,653.42,9114.44,5.03,4.73
2013-12-09,4.9,146804.0,109.39,84.1,27.989,37.54,0.25,3003489.5,0.7279,650.65,9195.17,4.92,4.65
2013-12-08,4.79,78891.3,111.61,83.45,28.244,37.54,0.25,3003489.5,0.7297,654.59,9172.41,4.81,4.63
2013-12-07,4.79,78891.3,111.61,83.45,28.244,37.54,0.25,3003489.5,0.7297,654.59,9172.41,4.81,4.63
2013-12-06,4.79,78891.3,111.61,83.45,28.244,37.54,0.25,3003489.5,0.7297,654.59,9172.41,4.81,4.63
2013-12-05,4.64,103611.2,110.98,83.05,28.547,37.54,0.25,3003489.5,0.7317,654.41,9084.95,4.68,4.45
2013-12-04,4.48,45337.6,111.88,81.9,28.849,37.54,0.25,3003489.5,0.7357,654.48,9140.63,4.48,4.43
2013-12-03,4.48,68633.6,112.62,82.2,29.291,37.54,0.25,3003489.5,0.7359,657.32,9223.4,4.54,4.47
2013-12-02,4.5,117900.0,111.45,82.2,28.572,37.54,0.25,3003489.5,0.7385,665.44,9401.96,4.71,4.34
2013-12-01,4.36,88508.0,109.69,84.6,28.279,37.54,0.25,3003489.5,0.7358,668.95,9405.3,4.43,4.35
2013-11-30,4.36,88508.0,109.69,84.6,28.279,37.54,0.25,3003489.5,0.7358,668.95,9405.3,4.43,4.35
2013-11-29,4.36,88508.0,109.69,84.6,28.279,37.54,0.25,3003489.5,0.7358,668.95,9405.3,4.43,4.35
2013-11-28,4.43,160011.6,110.86,84.4,28.236,37.54,0.25,3003489.5,0.735,667.37,9387.37,4.47,4.38
2013-11-27,4.47,167535.6,111.31,84.4,27.931,37.54,0.25,3003489.5,0.7365,666.33,9351.13,4.58,4.45
2013-11-26,4.49,94604.3,110.88,84.6,27.75,37.54,0.25,3003489.5,0.7369,665.56,9290.07,4.5,4.4
2013-11-25,4.4,0.0,111.0,84.5,27.725,37.54,0.25,3003489.5,0.7399,668.97,9299.95,4.39,4.39
2013-11-24,4.43,443.0,111.05,84.45,27.763,37.54,0.25,3003489.5,0.7376,670.01,9219.04,4.43,4.43
2013-11-23,4.43,443.0,111.05,84.45,27.763,37.54,0.25,3003489.5,0.7376,670.01,9219.04,4.56,4.45
2013-11-22,4.43,443.0,111.05,84.45,27.763,37.54,0.25,3003489.5,0.7376,670.01,9219.04,4.56,4.45
2013-11-21,4.41,2249.1,110.08,84.45,27.769,37.54,0.25,3003489.5,0.7418,672.6,9196.08,4.43,4.43
2013-11-20,4.49,1481.7,108.06,84.5,27.748,37.54,0.25,3003489.5,0.7441,671.53,9202.07,4.49,4.49
2013-11-19,4.42,530.4,106.92,83.8,28.041,37.54,0.25,3003489.5,0.7386,675.85,9193.29,4.43,4.41
2013-11-18,4.34,694.4,108.47,83.6,28.196,37.54,0.25,3003489.5,0.7405,688.09,9225.43,4.47,4.32
2013-11-17,4.49,3008.3,108.5,83.5,28.246,37.54,0.25,3003489.5,0.741,685.88,9168.69,4.55,4.46
2013-11-16,4.49,3008.3,108.5,83.5,28.246,37.54,0.25,3003489.5,0.741,685.88,9168.69,4.55,4.46
2013-11-15,4.49,3008.3,108.5,83.5,28.246,37.54,0.25,3003489.5,0.741,685.88,9168.69,4.55,4.46
2013-11-14,4.58,3068.6,108.54,83.35,27.938,37.54,0.25,3003489.5,0.7429,683.36,9149.66,4.63,4.6
2013-11-13,4.64,649.6,107.12,83.1,27.788,37.54,0.25,3003489.5,0.7414,672.87,9054.83,4.71,4.71
2013-11-12,4.64,3340.8,105.81,83.3,27.65,37.54,0.5,3003489.5,0.7442,671.34,9076.48,4.59,4.58
2013-11-11,4.6,782.0,106.4,84.1,27.606,37.54,0.5,3003489.5,0.746,673.59,9107.86,4.45,4.41
2013-11-10,4.48,672.0,105.12,84.15,27.377,37.54,0.5,3003489.5,0.7479,668.9,9078.28,4.86,4.5
2013-11-09,4.48,672.0,105.12,84.15,27.377,37.54,0.5,3003489.5,0.7479,668.9,9078.28,4.86,4.5
2013-11-08,4.48,672.0,105.12,84.15,27.377,37.54,0.5,3003489.5,0.7479,668.9,9078.28,4.86,4.5
2013-11-07,4.79,910.1,103.46,84.4,27.267,37.54,0.5,3003489.5,0.7452,667.28,9081.03,4.86,4.75
2013-11-06,4.77,1097.1,105.24,83.9,27.4,37.54,0.5,3003489.5,0.74,688.2,9040.87,4.84,4.76
2013-11-05,4.79,10394.3,105.33,83.2,27.488,37.54,0.5,3003489.5,0.7421,683.53,9009.11,4.73,4.67
2013-11-04,4.55,864.5,106.23,82.95,27.181,37.54,0.5,3003489.5,0.7399,682.76,9037.23,4.73,4.59
2013-11-03,4.61,3595.8,105.91,83.1,26.981,37.54,0.5,3003489.5,0.7414,670.66,9007.83,4.61,4.61
2013-11-02,4.61,3595.8,105.91,83.1,26.981,37.54,0.5,3003489.5,0.7414,670.66,9007.83,4.61,4.61
2013-11-01,4.61,3595.8,105.91,83.1,26.981,37.54,0.5,3003489.5,0.7414,670.66,9007.83,4.61,4.61
2013-10-31,4.8,1920.0,108.84,83.3,27.075,37.54,0.5,3003489.5,0.7361,669.21,9033.92,4.92,4.86
2013-10-30,4.95,1782.0,109.86,85.85,26.469,37.54,0.5,3003489.5,0.728,672.57,9010.27,5.1,5.02
2013-10-29,5.08,660.4,109.01,86.25,26.499,37.54,0.5,3003489.5,0.7275,674.64,9022.04,5.05,4.78
2013-10-28,4.8,672.0,109.61,86.25,26.738,37.54,0.5,3003489.5,0.7255,673.3,8978.65,4.9,4.77
2013-10-27,4.99,2095.8,106.93,84.0,26.838,37.54,0.5,3003489.5,0.7244,678.5,8985.74,4.97,4.79
2013-10-26,4.99,2095.8,106.93,84.0,26.838,37.54,0.5,3003489.5,0.7244,678.5,8985.74,4.97,4.79
2013-10-25,4.99,2095.8,106.93,84.0,26.838,37.54,0.5,3003489.5,0.7244,678.5,8985.74,4.97,4.79
2013-10-24,4.65,0.0,106.99,83.95,26.925,37.54,0.5,3003489.5,0.7247,691.4,8980.63,4.58,4.58
2013-10-23,4.6,506.0,107.8,83.9,26.913,37.54,0.5,3003489.5,0.7258,695.95,8919.86,4.59,4.59
2013-10-22,4.69,1219.4,109.97,83.65,26.839,37.54,0.5,3003489.5,0.7256,708.39,8947.46,4.64,4.64
2013-10-21,4.57,1051.1,109.64,83.55,26.95,37.54,0.5,3003489.5,0.7308,707.03,8867.22,4.87,4.75
2013-10-20,5.11,1584.1,109.94,83.85,26.983,37.54,0.5,3003489.5,0.7307,702.03,8865.1,5.22,5.1
2013-10-19,5.11,1584.1,109.94,83.85,26.983,37.54,0.5,3003489.5,0.7307,702.03,8865.1,5.22,5.1
2013-10-18,5.11,1584.1,109.94,83.85,26.983,37.54,0.5,3003489.5,0.7307,702.03,8865.1,5.22,5.1
2013-10-17,5.16,2373.6,109.11,83.4,26.975,37.54,0.5,3003489.5,0.7312,693.75,8811.98,5.35,5.15
2013-10-16,5.32,6543.6,110.86,82.85,27.0,37.54,0.5,3003489.5,0.7389,685.42,8846,5.3,5.02
2013-10-15,4.94,741.0,109.96,82.45,27.142,37.54,0.5,3003489.5,0.7394,680.69,8804.44,5.0,4.99
2013-10-14,4.8,1104.0,111.04,82.5,27.151,37.54,0.5,3003489.5,0.7374,675.33,8723.81,4.62,4.53
2013-10-13,4.6,230.0,111.28,82.4,27.1,37.54,0.5,3003489.5,0.7385,675.2,8724.83,4.65,4.61
2013-10-12,4.6,230.0,111.28,82.4,27.1,37.54,0.5,3003489.5,0.7385,675.2,8724.83,4.65,4.61
2013-10-11,4.6,230.0,111.28,82.4,27.1,37.54,0.5,3003489.5,0.7385,675.2,8724.83,4.65,4.61
2013-10-10,4.75,475.0,111.8,82.6,27.15,37.54,0.5,3003489.5,0.7397,670.95,8685.77,4.75,4.7
2013-10-09,4.78,2676.8,109.06,82.7,27.288,37.54,0.5,3003489.5,0.7393,661.85,8516.69,4.78,4.78
2013-10-08,4.85,1212.5,110.16,82.75,27.25,37.54,0.5,3003489.5,0.7368,663.85,8555.89,4.85,4.85
2013-10-07,4.95,792.0,109.68,83.15,27.25,37.54,0.5,3003489.5,0.7362,662.32,8591.58,5.08,5.08
2013-10-06,5.09,2697.7,109.46,82.9,26.907,37.54,0.5,3003489.5,0.7376,668.19,8622.97,5.09,5.09
2013-10-05,5.09,2697.7,109.46,82.9,26.907,37.54,0.5,3003489.5,0.7376,668.19,8622.97,5.09,5.09
2013-10-04,5.09,2697.7,109.46,82.9,26.907,37.54,0.5,3003489.5,0.7376,668.19,8622.97,5.09,5.09
2013-10-03,5.19,1038.0,109.0,82.6,26.88,37.54,0.5,3003489.5,0.7344,664.58,8597.91,5.19,5.19
2013-10-02,5.27,527.0,109.19,82.35,26.99,37.54,0.5,3003489.5,0.7365,661.79,8629.42,5.2,5.17
2013-10-01,5.14,51.4,107.94,81.55,27.07,37.54,0.5,3003489.5,0.7393,657.99,8689.14,5.16,5.16
2013-09-30,5.02,9086.2,108.37,82.5,27.06,38.76,0.5,2884190.9,0.7393,647.93,8594.4,5.3,5.02
2013-09-29,5.39,54708.5,108.63,78.25,26.515,38.76,0.5,2884190.9,0.7396,645.07,8661.51,5.42,5.3
2013-09-28,5.39,54708.5,108.63,78.25,26.515,38.76,0.5,2884190.9,0.7396,645.07,8661.51,5.42,5.3
2013-09-27,5.39,54708.5,108.63,78.25,26.515,38.76,0.5,2884190.9,0.7396,645.07,8661.51,5.42,5.3
2013-09-26,5.46,1911.0,109.21,78.1,26.395,38.76,0.5,2884190.9,0.7413,637.0,8664.1,5.46,5.45
2013-09-25,5.37,1879.5,108.32,77.9,26.36,38.76,0.5,2884190.9,0.7393,624.54,8665.63,5.38,5.3
2013-09-24,5.37,2309.1,108.64,77.8,26.285,38.76,0.5,2884190.9,0.7422,623.16,8664.6,5.51,5.4
2013-09-23,5.41,16608.7,108.16,77.6,26.45,38.76,0.5,2884190.9,0.7411,622.63,8635.29,5.42,5.24
2013-09-22,5.35,5885.0,109.22,77.35,26.6,38.76,0.5,2884190.9,0.7394,620.07,8675.73,5.34,5.3
2013-09-21,5.35,5885.0,109.22,77.35,26.6,38.76,0.5,2884190.9,0.7394,620.07,8675.73,5.34,5.3
2013-09-20,5.35,5885.0,109.22,77.35,26.6,38.76,0.5,2884190.9,0.7394,620.07,8675.73,5.34,5.3
2013-09-19,5.35,3156.5,108.76,77.3,26.545,38.76,0.5,2884190.9,0.7391,624.53,8694.18,5.47,5.31
2013-09-18,5.52,4526.4,110.6,77.25,26.55,38.76,0.5,2884190.9,0.7396,616.83,8636.06,5.86,5.51
2013-09-17,5.66,3792.2,108.19,77.0,26.5,38.76,0.5,2884190.9,0.7486,611.55,8596.95,5.69,5.39
2013-09-16,5.46,3057.6,110.07,76.6,26.805,38.76,0.5,2884190.9,0.75,613.88,8613,5.58,5.38
2013-09-15,5.39,3934.7,112.78,76.65,26.775,38.76,0.5,2884190.9,0.7522,608.38,8509.42,5.7,5.39
2013-09-14,5.39,3934.7,112.78,76.65,26.775,38.76,0.5,2884190.9,0.7522,608.38,8509.42,5.7,5.39
2013-09-13,5.39,3934.7,112.78,76.65,26.775,38.76,0.5,2884190.9,0.7522,608.38,8509.42,5.7,5.39
2013-09-12,5.61,3758.7,112.63,76.45,27.0,38.76,0.5,2884190.9,0.7519,606.51,8494,5.7,5.34
2013-09-11,5.25,2152.5,111.5,76.3,26.775,38.76,0.5,2884190.9,0.7512,610.95,8495.73,5.17,4.95
2013-09-10,5.12,4608.0,111.25,76.15,26.65,38.76,0.5,2884190.9,0.7537,606.68,8446.54,5.24,5.12
2013-09-09,5.3,3021.0,113.72,76.3,26.7,38.76,0.5,2884190.9,0.7544,598.84,8276.32,5.52,5.24
2013-09-08,5.32,212.8,116.12,76.15,26.57,38.76,0.5,2884190.9,0.7588,596.76,8275.67,5.31,4.96
2013-09-07,5.32,212.8,116.12,76.15,26.57,38.76,0.5,2884190.9,0.7588,596.76,8275.67,5.31,4.96
2013-09-06,5.32,212.8,116.12,76.15,26.57,38.76,0.5,2884190.9,0.7588,596.76,8275.67,5.31,4.96
2013-09-05,4.95,643.5,115.26,76.7,26.475,38.76,0.5,2884190.9,0.7622,591.64,8234.98,4.88,4.56
2013-09-04,4.54,2724.0,114.91,76.35,26.355,38.76,0.5,2884190.9,0.7571,580.33,8195.92,4.54,4.42
2013-09-03,4.4,3388.0,115.68,76.5,26.36,38.76,0.5,2884190.9,0.7593,582.31,8180.71,4.43,4.37
2013-09-02,4.49,1571.5,114.33,75.7,26.3,38.76,0.5,2884190.9,0.7581,572.04,8243.87,4.53,4.44
2013-09-01,4.55,3776.5,114.01,75.7,26.175,38.76,0.5,2884190.9,0.7562,569.7,8103.15,4.58,4.53
2013-08-31,4.55,3776.5,114.01,75.7,26.175,38.76,0.5,2884190.9,0.7562,569.7,8103.15,4.58,4.53
2013-08-30,4.55,3776.5,114.01,75.7,26.175,38.76,0.5,2884190.9,0.7562,569.7,8103.15,4.58,4.53
2013-08-29,4.58,2244.2,115.16,75.65,25.6,38.76,0.5,2884190.9,0.7552,566.99,8194.55,4.61,4.55
2013-08-28,4.59,3947.4,116.61,75.65,25.55,38.76,0.5,2884190.9,0.7497,565.67,8157.9,4.61,4.55
2013-08-27,4.53,3035.1,114.36,75.65,25.475,38.76,0.5,2884190.9,0.7467,571.81,8242.56,4.55,4.46
2013-08-26,4.41,3087.0,110.73,75.6,25.42,38.76,0.5,2884190.9,0.748,582.28,8435.15,4.45,4.44
2013-08-25,4.42,88.4,111.04,75.6,25.42,38.76,0.5,2884190.9,0.7472,587.6,8416.99,4.51,4.42
2013-08-24,4.42,88.4,111.04,75.6,25.42,38.76,0.5,2884190.9,0.7472,587.6,8416.99,4.51,4.42
2013-08-23,4.42,88.4,111.04,75.6,25.42,38.76,0.5,2884190.9,0.7472,587.6,8416.99,4.51,4.42
2013-08-22,4.51,90.2,109.9,75.6,25.7,38.76,0.5,2884190.9,0.7487,581.4,8397.89,4.46,4.41
2013-08-21,4.36,87.2,109.81,75.55,25.61,38.76,0.5,2884190.9,0.7487,576.95,8285.41,4.36,4.33
2013-08-20,4.34,43.4,110.15,75.5,25.575,38.76,0.5,2884190.9,0.7453,581.22,8300.03,4.34,4.34
2013-08-19,4.31,1163.7,109.9,75.55,25.625,38.76,0.5,2884190.9,0.7499,582.55,8366.29,4.3,4.29
2013-08-18,4.34,434.0,110.4,75.55,25.65,38.76,0.5,2884190.9,0.7502,596.92,8391.94,4.34,4.34
2013-08-17,4.34,434.0,110.4,75.55,25.65,38.76,0.5,2884190.9,0.7502,596.92,8391.94,4.34,4.34
2013-08-16,4.34,434.0,110.4,75.55,25.65,38.76,0.5,2884190.9,0.7502,596.92,8391.94,4.34,4.34
2013-08-15,4.34,3906.0,111.11,75.5,25.765,38.76,0.5,2884190.9,0.7492,596.67,8376.29,4.39,4.34
2013-08-14,4.34,86.8,110.2,75.6,25.795,38.76,0.5,2884190.9,0.7543,605.83,8438.12,4.33,4.28
2013-08-13,4.28,128.4,109.82,75.45,25.62,38.76,0.5,2884190.9,0.754,603.86,8415.76,4.28,4.25
2013-08-12,4.3,43.0,108.97,75.6,25.6,38.76,0.5,2884190.9,0.7519,606.98,8359.25,4.42,4.34
2013-08-11,4.43,44.3,108.22,75.5,25.93,38.76,0.5,2884190.9,0.7494,603.99,8338.31,4.54,4.52
2013-08-10,4.43,44.3,108.22,75.5,25.93,38.76,0.5,2884190.9,0.7494,603.99,8338.31,4.54,4.52
2013-08-09,4.43,44.3,108.22,75.5,25.93,38.76,0.5,2884190.9,0.7494,603.99,8338.31,4.54,4.52
2013-08-08,4.5,135.0,106.68,75.35,25.91,38.76,0.5,2884190.9,0.7473,601.41,8318.32,4.48,4.43
2013-08-07,4.43,132.9,107.44,75.3,25.98,38.76,0.5,2884190.9,0.7498,596.73,8260.48,4.51,4.51
2013-08-06,4.49,44.9,108.18,75.4,25.81,38.76,0.5,2884190.9,0.7515,613.68,8299.73,4.41,4.41
2013-08-05,4.4,132.0,108.7,75.4,25.73,38.76,0.5,2884190.9,0.7542,615.03,8398.38,4.4,4.4
2013-08-04,4.37,3627.1,108.95,75.8,25.7,38.76,0.5,2884190.9,0.7529,611.02,8406.94,4.31,4.25
2013-08-03,4.37,3627.1,108.95,75.8,25.7,38.76,0.5,2884190.9,0.7529,611.02,8406.94,4.31,4.25
2013-08-02,4.37,3627.1,108.95,75.8,25.7,38.76,0.5,2884190.9,0.7529,611.02,8406.94,4.31,4.25
2013-08-01,4.32,4190.4,109.54,76.2,25.84,38.76,0.5,2884190.9,0.7571,602.48,8410.73,4.35,4.32
2013-07-31,4.31,5861.6,107.7,76.55,26.1,38.76,0.5,2884190.9,0.7518,593.64,8275.97,4.17,4.11
2013-07-30,4.26,13163.4,106.91,77.5,26.04,38.76,0.5,2884190.9,0.754,598.73,8271.02,4.33,4.32
2013-07-29,4.3,11094.0,107.45,77.6,26.15,38.76,0.5,2884190.9,0.754,591.18,8259.03,4.32,4.3
2013-07-28,4.3,4558.0,107.17,74.95,26.12,38.76,0.5,2884190.9,0.753,597.73,8244.91,4.33,4.25
2013-07-27,4.3,4558.0,107.17,74.95,26.12,38.76,0.5,2884190.9,0.753,597.73,8244.91,4.33,4.25
2013-07-26,4.3,4558.0,107.17,74.95,26.12,38.76,0.5,2884190.9,0.753,597.73,8244.91,4.33,4.25
2013-07-25,4.27,9479.4,107.65,74.8,26.15,38.76,0.5,2884190.9,0.7531,600.97,8298.98,4.33,4.3
2013-07-24,4.27,59780.0,107.19,74.7,26.13,38.76,0.5,2884190.9,0.7575,605.56,8379.11,4.3,4.27
2013-07-23,4.23,2030.4,108.42,74.55,26.21,38.76,0.5,2884190.9,0.7562,603.04,8314.23,4.23,4.23
2013-07-22,4.18,292.6,108.15,74.45,26.15,38.76,0.5,2884190.9,0.7585,602.13,8331.06,4.18,4.15
2013-07-21,4.16,2121.6,108.07,74.4,26.12,38.76,0.5,2884190.9,0.7609,594.15,8331.57,4.16,4.09
2013-07-20,4.16,2121.6,108.07,74.4,26.12,38.76,0.5,2884190.9,0.7609,594.15,8331.57,4.16,4.09
2013-07-19,4.16,2121.6,108.07,74.4,26.12,38.76,0.5,2884190.9,0.7609,594.15,8331.57,4.16,4.09
2013-07-18,4.1,1681.0,108.7,74.45,26.15,38.76,0.5,2884190.9,0.7628,591.22,8337.09,4.16,4.08
2013-07-17,4.1,2952.0,108.61,74.45,26.07,38.76,0.5,2884190.9,0.7619,589.8,8254.72,4.15,4.07
2013-07-16,4.1,2747.0,109.4,74.4,25.99,38.76,0.5,2884190.9,0.7598,591.64,8201.05,4.15,4.11
2013-07-15,4.03,3627.0,109.09,74.3,26.05,38.76,0.5,2884190.9,0.7655,585.15,8234.81,4.05,4.0
2013-07-14,4.02,1487.4,108.81,74.15,26.15,38.76,0.5,2884190.9,0.7652,575.98,8212.77,4.06,3.99
2013-07-13,4.02,1487.4,108.81,74.15,26.15,38.76,0.5,2884190.9,0.7652,575.98,8212.77,4.06,3.99
2013-07-12,4.02,1487.4,108.81,74.15,26.15,38.76,0.5,2884190.9,0.7652,575.98,8212.77,4.06,3.99
2013-07-11,4.07,3540.9,107.73,74.25,26.25,38.76,0.5,2884190.9,0.7635,579.7,8158.8,4.11,4.03
